id,name,brand,category,price,description,stock,rating
TV0746,SmartView TV v82123,Spectra,smart_tv,1454.87,40 inch smart TV with 4K resolution.,10,4.0
SP0747,Mobile Z v38197,RivalTech,smartphone,251.17,Smartphone with long-lasting battery.,155,0.0
SP0748,Fusion Phone v78376,NextCom,smartphone,503.23,Smartphone with long-lasting battery.,117,3.9
TV0749,Ultra TV v38426,CinemaCo,smart_tv,1034.96,75 inch smart TV with HDR support.,67,0.0
SPK0750,SoundWave v40519,BeatBox,speaker,122.8,Speaker delivering wireless connectivity.,14,4.0
TV0751,Infinity TV v18376,UltraVision,smart_tv,2860.14,50 inch smart TV with HDR support.,105,3.9
LP0752,Performance Pro v26443,NextGen,laptop,1203.62,14 inch laptop featuring long battery life.,160,0.0
LP0753,Ultra Thin v57962,EconCo,laptop,1176.51,13.3 inch laptop featuring high performance graphics.,50,4.2
TV0754,Cinema TV v23431,ViewTech,smart_tv,2154.79,40 inch smart TV with smart connectivity.,188,0.0
SPK0755,Bass Boost v74724,SoundCo,speaker,135.59,Speaker delivering deep bass.,135,0.0
SPK0756,Audio Pro v35148,BeatBox,speaker,431.9,Speaker delivering crystal clear sound.,70,4.0
SP0757,Mobile Z v30137,NextCom,smartphone,633.07,Smartphone with long-lasting battery.,119,4.0
SPK0758,BoomBox v754,AudioMax,speaker,350.15,Speaker delivering crystal clear sound.,90,0.0
LP0759,Ultra Thin v83665,EconCo,laptop,1854.69,14 inch laptop featuring lightweight design.,72,5.0
LP0760,Pro Book v64642,NextGen,laptop,1108.64,17 inch laptop featuring long battery life.,45,4.2
LP0761,Pro Book v9091,TechCo,laptop,763.87,15.6 inch laptop featuring long battery life.,176,4.5
LP0762,Performance Pro v30230,NextGen,laptop,698.83,15.6 inch laptop featuring latest processor.,149,3.7
LP0763,Ultra Thin v13971,NextGen,laptop,1870.84,13.3 inch laptop featuring latest processor.,57,4.0
LP0764,Pro Book v54005,EconCo,laptop,451.9,14 inch laptop featuring lightweight design.,147,3.8
SP0765,SmartPhone Y v25129,Futura,smartphone,566.08,Smartphone with vivid display.,67,4.5
SP0766,Maxi Phone v92385,RivalTech,smartphone,1109.25,Smartphone with advanced camera system.,54,4.2
TV0767,Ultra TV v72785,Spectra,smart_tv,1811.81,40 inch smart TV with sleek design.,175,4.2
TV0768,Vivid TV v47863,ViewTech,smart_tv,2723.91,40 inch smart TV with sleek design.,83,4.0
SPK0769,BoomBox v39729,AudioMax,speaker,361.4,Speaker delivering compact design.,69,4.3
SP0770,Mobile Z v28051,RivalTech,smartphone,1023.82,Smartphone with advanced camera system.,94,3.5
LP0771,Performance Pro v79247,NextGen,laptop,954.63,13.3 inch laptop featuring high performance graphics.,7,4.2
SP0772,Fusion Phone v69185,TechCo,smartphone,298.31,Smartphone with 5G connectivity.,200,3.7
TV0773,Infinity TV v14595,CinemaCo,smart_tv,1932.33,55 inch smart TV with HDR support.,12,4.1
SP0774,Mobile Z v18635,NextCom,smartphone,975.57,Smartphone with advanced camera system.,29,3.9
SPK0775,Audio Pro v39999,BeatBox,speaker,297.38,Speaker delivering deep bass.,10,4.5
SP0776,Mobile Z v66176,NextCom,smartphone,1172.49,Smartphone with advanced camera system.,22,4.5
SP0777,SmartPhone Y v46389,Futura,smartphone,984.77,Smartphone with long-lasting battery.,2,5.0
TV0778,SmartView TV v53630,ViewTech,smart_tv,650.97,75 inch smart TV with HDR support.,159,4.0
TV0779,Infinity TV v65337,ViewTech,smart_tv,1164.68,40 inch smart TV with 4K resolution.,11,4.5
SPK0780,BoomBox v51852,AudioMax,speaker,375.92,Speaker delivering crystal clear sound.,70,0.0
LP0781,Econo Note v57137,NextGen,laptop,1485.88,17 inch laptop featuring latest processor.,22,3.5
TV0782,SmartView TV v10918,UltraVision,smart_tv,1642.84,50 inch smart TV with sleek design.,161,4.2
SP0783,SmartPhone Y v74507,Futura,smartphone,1069.49,Smartphone with advanced camera system.,111,4.0
TV0784,Ultra TV v41872,ViewTech,smart_tv,700.24,55 inch smart TV with HDR support.,65,3.9
SP0785,SmartPhone X v35624,RivalTech,smartphone,975.34,Smartphone with advanced camera system.,165,0.0
SP0786,Fusion Phone v40754,RivalTech,smartphone,224.04,Smartphone with long-lasting battery.,175,4.8
SPK0787,Bass Boost v21646,AudioMax,speaker,308.8,Speaker delivering compact design.,155,0.0
LP0788,Performance Pro v14647,TechCo,laptop,379.59,14 inch laptop featuring lightweight design.,143,3.6
SP0789,Maxi Phone v36006,NextCom,smartphone,673.97,Smartphone with advanced camera system.,81,4.5
LP0790,Econo Note v33186,EconCo,laptop,407.84,14 inch laptop featuring high performance graphics.,137,0.0
SPK0791,BoomBox v48536,SoundCo,speaker,417.35,Speaker delivering compact design.,66,3.5
SPK0792,BoomBox v63692,BeatBox,speaker,232.73,Speaker delivering deep bass.,72,2.5
TV0793,Ultra TV v61261,CinemaCo,smart_tv,2754.74,50 inch smart TV with 4K resolution.,24,4.4
TV0794,Infinity TV v16488,UltraVision,smart_tv,1788.15,40 inch smart TV with sleek design.,143,4.5
TV0795,Ultra TV v34011,ViewTech,smart_tv,1993.77,50 inch smart TV with smart connectivity.,172,3.0
LP0796,Pro Book v30170,EconCo,laptop,1401.09,15.6 inch laptop featuring long battery life.,124,4.2
LP0797,Ultra Thin v8997,NextGen,laptop,1190.09,17 inch laptop featuring long battery life.,93,4.2
TV0798,SmartView TV v71920,CinemaCo,smart_tv,2179.01,40 inch smart TV with sleek design.,25,4.0
SPK0799,SoundWave v22754,AudioMax,speaker,71.36,Speaker delivering deep bass.,144,4.2
LP0800,Pro Book v1419,NextGen,laptop,1797.2,17 inch laptop featuring latest processor.,52,4.2
SPK0801,Bass Boost v30375,AudioMax,speaker,456.02,Speaker delivering wireless connectivity.,10,4.2
SPK0802,BoomBox v8995,BassLine,speaker,174.79,Speaker delivering wireless connectivity.,14,5.0
SPK0803,BoomBox v52121,BassLine,speaker,446.4,Speaker delivering crystal clear sound.,95,4.0
LP0804,Business Mate v26637,TechCo,laptop,1353.56,14 inch laptop featuring high performance graphics.,102,4.4
TV0805,Infinity TV v54817,CinemaCo,smart_tv,2213.19,50 inch smart TV with HDR support.,85,4.0
LP0806,Ultra Thin v21806,UltraComp,laptop,985.31,17 inch laptop featuring high performance graphics.,44,3.8
SP0807,SmartPhone Y v55272,TechCo,smartphone,303.66,Smartphone with vivid display.,150,3.5
LP0808,Pro Book v56685,NextGen,laptop,1718.19,15.6 inch laptop featuring long battery life.,56,3.0
SP0809,Mobile Z v95800,TechCo,smartphone,917.84,Smartphone with 5G connectivity.,17,0.0
SPK0810,ClearSound v53687,AudioMax,speaker,442.91,Speaker delivering wireless connectivity.,103,3.0
TV0811,Cinema TV v57724,CinemaCo,smart_tv,2619.02,55 inch smart TV with sleek design.,90,4.1
LP0812,Business Mate v62518,NextGen,laptop,741.47,13.3 inch laptop featuring long battery life.,141,0.0
LP0813,Pro Book v50803,EconCo,laptop,622.48,14 inch laptop featuring latest processor.,65,4.0
TV0814,Infinity TV v34553,UltraVision,smart_tv,704.05,65 inch smart TV with HDR support.,3,4.0
LP0815,Econo Note v86315,NextGen,laptop,1641.69,14 inch laptop featuring high performance graphics.,186,5.0
LP0816,Pro Book v83488,TechCo,laptop,1801.03,14 inch laptop featuring latest processor.,9,4.2
SP0817,Mobile Z v22574,TechCo,smartphone,252.52,Smartphone with vivid display.,29,4.2
TV0818,Infinity TV v33415,ViewTech,smart_tv,2883.68,40 inch smart TV with sleek design.,84,4.0
LP0819,Business Mate v98948,EconCo,laptop,694.88,15.6 inch laptop featuring lightweight design.,63,3.7
SP0820,Fusion Phone v66697,Futura,smartphone,935.22,Smartphone with advanced camera system.,173,4.1
TV0821,Vivid TV v50256,Spectra,smart_tv,1972.05,55 inch smart TV with smart connectivity.,171,4.1
TV0822,Vivid TV v38545,Spectra,smart_tv,2309.61,40 inch smart TV with sleek design.,20,3.8
SP0823,Fusion Phone v48392,Futura,smartphone,1077.27,Smartphone with advanced camera system.,102,3.8
LP0824,Business Mate v15842,EconCo,laptop,403.7,14 inch laptop featuring long battery life.,182,4.0
SPK0825,Bass Boost v98343,SoundCo,speaker,494.87,Speaker delivering deep bass.,157,3.5
SP0826,SmartPhone X v98864,NextCom,smartphone,938.12,Smartphone with vivid display.,10,4.8
TV0827,Vivid TV v26502,CinemaCo,smart_tv,2950.11,55 inch smart TV with sleek design.,200,0.0
SPK0828,Audio Pro v53278,BassLine,speaker,215.76,Speaker delivering crystal clear sound.,35,3.8
SPK0829,Audio Pro v66976,AudioMax,speaker,412.43,Speaker delivering crystal clear sound.,50,4.2
SP0830,SmartPhone X v9305,TechCo,smartphone,610.08,Smartphone with vivid display.,40,4.5
SPK0831,Bass Boost v27621,SoundCo,speaker,121.78,Speaker delivering deep bass.,20,3.8
SP0832,Fusion Phone v37642,NextCom,smartphone,475.89,Smartphone with long-lasting battery.,16,4.1
LP0833,Pro Book v94652,NextGen,laptop,965.46,13.3 inch laptop featuring long battery life.,181,4.4
LP0834,Business Mate v21587,UltraComp,laptop,1596.48,14 inch laptop featuring latest processor.,115,3.8
LP0835,Ultra Thin v93568,EconCo,laptop,1683.38,13.3 inch laptop featuring latest processor.,78,0.0
SP0836,SmartPhone X v17347,NextCom,smartphone,966.64,Smartphone with advanced camera system.,139,4.0
SPK0837,ClearSound v45594,BassLine,speaker,270.43,Speaker delivering deep bass.,46,4.0
SP0838,Fusion Phone v79713,Futura,smartphone,798.5,Smartphone with advanced camera system.,90,4.0
SP0839,Fusion Phone v8787,RivalTech,smartphone,1115.96,Smartphone with 5G connectivity.,33,4.0
TV0840,Ultra TV v25650,UltraVision,smart_tv,862.08,65 inch smart TV with smart connectivity.,179,3.5
LP0841,Pro Book v900,TechCo,laptop,588.93,13.3 inch laptop featuring long battery life.,75,4.3
SPK0842,Audio Pro v68979,SoundCo,speaker,161.68,Speaker delivering wireless connectivity.,175,4.3
LP0843,Pro Book v9771,TechCo,laptop,1597.49,17 inch laptop featuring high performance graphics.,91,4.0
LP0844,Performance Pro v18203,TechCo,laptop,1576.32,15.6 inch laptop featuring latest processor.,70,3.5
SPK0845,Bass Boost v74948,BeatBox,speaker,383.54,Speaker delivering wireless connectivity.,83,4.1
SPK0846,SoundWave v15516,BeatBox,speaker,402.0,Speaker delivering wireless connectivity.,29,4.2
SP0847,Maxi Phone v49743,NextCom,smartphone,1096.5,Smartphone with advanced camera system.,124,4.0
SPK0848,ClearSound v86291,BeatBox,speaker,116.68,Speaker delivering deep bass.,1,4.2
LP0849,Business Mate v58768,UltraComp,laptop,712.75,17 inch laptop featuring long battery life.,80,4.0
TV0850,Ultra TV v20891,CinemaCo,smart_tv,2821.59,50 inch smart TV with HDR support.,127,4.0
SPK0851,SoundWave v58499,BassLine,speaker,228.35,Speaker delivering compact design.,80,4.3
SPK0852,Bass Boost v52537,BeatBox,speaker,219.09,Speaker delivering compact design.,7,3.8
TV0853,Ultra TV v82532,CinemaCo,smart_tv,2663.64,65 inch smart TV with smart connectivity.,200,4.0
SP0854,SmartPhone X v97143,RivalTech,smartphone,209.83,Smartphone with advanced camera system.,160,0.0
LP0855,Performance Pro v49583,UltraComp,laptop,1194.24,15.6 inch laptop featuring high performance graphics.,27,3.8
SPK0856,Audio Pro v65260,SoundCo,speaker,86.89,Speaker delivering crystal clear sound.,86,4.2
LP0857,Pro Book v87301,TechCo,laptop,808.33,14 inch laptop featuring long battery life.,50,4.0
SPK0858,BoomBox v96578,BassLine,speaker,316.16,Speaker delivering deep bass.,152,3.5
TV0859,SmartView TV v15180,Spectra,smart_tv,1676.42,50 inch smart TV with 4K resolution.,109,2.8
SPK0860,Bass Boost v89186,BassLine,speaker,352.97,Speaker delivering crystal clear sound.,12,0.0
SP0861,SmartPhone Y v67135,NextCom,smartphone,861.96,Smartphone with vivid display.,5,4.5
SPK0862,BoomBox v77905,BeatBox,speaker,185.09,Speaker delivering crystal clear sound.,101,4.3
SPK0863,ClearSound v32748,BassLine,speaker,493.7,Speaker delivering deep bass.,130,4.0
TV0864,SmartView TV v63681,CinemaCo,smart_tv,1457.54,75 inch smart TV with smart connectivity.,118,0.0
LP0865,Ultra Thin v87544,UltraComp,laptop,1389.74,14 inch laptop featuring lightweight design.,48,4.2
TV0866,SmartView TV v85388,CinemaCo,smart_tv,1265.42,75 inch smart TV with sleek design.,40,4.0
SPK0867,SoundWave v21558,AudioMax,speaker,447.75,Speaker delivering wireless connectivity.,89,4.0
SP0868,Maxi Phone v19584,Futura,smartphone,1176.85,Smartphone with long-lasting battery.,139,3.0
TV0869,Cinema TV v66534,UltraVision,smart_tv,391.46,65 inch smart TV with HDR support.,189,4.2
SP0870,Fusion Phone v43863,NextCom,smartphone,1060.8,Smartphone with vivid display.,2,4.0
SPK0871,ClearSound v35876,BeatBox,speaker,264.33,Speaker delivering deep bass.,145,5.0
TV0872,Ultra TV v36717,CinemaCo,smart_tv,1655.93,50 inch smart TV with HDR support.,186,4.2
LP0873,Econo Note v50669,UltraComp,laptop,1376.64,13.3 inch laptop featuring long battery life.,56,3.8
SP0874,Fusion Phone v31849,Futura,smartphone,361.38,Smartphone with vivid display.,16,4.0
SPK0875,SoundWave v45257,BeatBox,speaker,443.59,Speaker delivering crystal clear sound.,40,4.4
SP0876,SmartPhone X v16433,TechCo,smartphone,618.6,Smartphone with advanced camera system.,186,4.0
SP0877,SmartPhone X v76627,TechCo,smartphone,216.4,Smartphone with vivid display.,102,3.5
LP0878,Business Mate v41413,EconCo,laptop,1872.6,13.3 inch laptop featuring latest processor.,28,3.8
SP0879,SmartPhone Y v7376,NextCom,smartphone,288.12,Smartphone with advanced camera system.,95,0.0
SPK0880,BoomBox v39399,BeatBox,speaker,206.08,Speaker delivering compact design.,193,4.0
LP0881,Econo Note v27041,UltraComp,laptop,420.58,13.3 inch laptop featuring high performance graphics.,95,4.0
TV0882,Cinema TV v65286,UltraVision,smart_tv,2016.88,40 inch smart TV with smart connectivity.,36,3.9
TV0883,Infinity TV v2210,UltraVision,smart_tv,2019.93,55 inch smart TV with 4K resolution.,145,3.5
SPK0884,ClearSound v81909,BeatBox,speaker,125.63,Speaker delivering compact design.,29,4.5
TV0885,Infinity TV v10897,UltraVision,smart_tv,970.56,75 inch smart TV with sleek design.,78,0.0
LP0886,Econo Note v19363,NextGen,laptop,949.02,13.3 inch laptop featuring latest processor.,23,4.5
TV0887,Ultra TV v17324,CinemaCo,smart_tv,1853.26,75 inch smart TV with HDR support.,172,4.0
SP0888,Mobile Z v71559,NextCom,smartphone,1028.1,Smartphone with vivid display.,40,3.5
LP0889,Econo Note v39222,TechCo,laptop,1235.84,13.3 inch laptop featuring high performance graphics.,116,3.8
TV0890,Vivid TV v66354,UltraVision,smart_tv,349.07,65 inch smart TV with smart connectivity.,159,3.9
TV0891,Vivid TV v21920,Spectra,smart_tv,2328.43,40 inch smart TV with HDR support.,195,4.5
SPK0892,ClearSound v57086,SoundCo,speaker,308.37,Speaker delivering wireless connectivity.,123,4.5
SPK0893,Audio Pro v19251,BassLine,speaker,194.41,Speaker delivering crystal clear sound.,21,5.0
TV0894,Infinity TV v30583,UltraVision,smart_tv,1378.74,50 inch smart TV with sleek design.,200,4.0
TV0895,Vivid TV v27756,ViewTech,smart_tv,814.69,65 inch smart TV with HDR support.,85,4.5
SPK0896,SoundWave v29657,BeatBox,speaker,96.16,Speaker delivering compact design.,61,5.0
SPK0897,ClearSound v82929,AudioMax,speaker,296.73,Speaker delivering compact design.,179,4.0
SPK0898,Bass Boost v118,SoundCo,speaker,177.62,Speaker delivering compact design.,41,4.2
SP0899,Mobile Z v72582,NextCom,smartphone,489.57,Smartphone with long-lasting battery.,128,4.0
LP0900,Ultra Thin v92956,TechCo,laptop,1324.9,17 inch laptop featuring latest processor.,194,4.1
SP0901,Mobile Z v7322,RivalTech,smartphone,1154.51,Smartphone with advanced camera system.,177,4.5
LP0902,Ultra Thin v3225,NextGen,laptop,743.18,14 inch laptop featuring high performance graphics.,121,4.0
TV0903,Infinity TV v22407,ViewTech,smart_tv,720.6,40 inch smart TV with 4K resolution.,158,0.0
TV0904,Ultra TV v72107,Spectra,smart_tv,467.16,55 inch smart TV with 4K resolution.,109,3.2
LP0905,Pro Book v52946,UltraComp,laptop,1502.73,15.6 inch laptop featuring lightweight design.,92,4.5
SPK0906,ClearSound v28587,BassLine,speaker,213.84,Speaker delivering deep bass.,72,3.0
SPK0907,Audio Pro v21079,SoundCo,speaker,367.25,Speaker delivering wireless connectivity.,142,4.5
SP0908,Mobile Z v16124,Futura,smartphone,397.46,Smartphone with long-lasting battery.,35,3.8
SP0909,Mobile Z v74548,NextCom,smartphone,665.88,Smartphone with long-lasting battery.,104,0.0
LP0910,Ultra Thin v95289,EconCo,laptop,1520.72,15.6 inch laptop featuring lightweight design.,197,2.5
SP0911,Fusion Phone v76429,RivalTech,smartphone,222.5,Smartphone with vivid display.,78,4.0
LP0912,Business Mate v44690,EconCo,laptop,320.39,17 inch laptop featuring long battery life.,56,4.2
LP0913,Econo Note v72976,TechCo,laptop,1510.96,17 inch laptop featuring latest processor.,121,4.2
TV0914,Ultra TV v54660,UltraVision,smart_tv,776.24,50 inch smart TV with 4K resolution.,81,0.0
LP0915,Business Mate v89143,EconCo,laptop,769.5,14 inch laptop featuring lightweight design.,80,0.0
LP0916,Pro Book v79455,EconCo,laptop,619.06,14 inch laptop featuring lightweight design.,3,3.5
LP0917,Business Mate v64521,UltraComp,laptop,305.85,14 inch laptop featuring latest processor.,99,4.5
LP0918,Ultra Thin v77282,EconCo,laptop,753.67,13.3 inch laptop featuring latest processor.,67,4.0
TV0919,Infinity TV v86869,UltraVision,smart_tv,2580.88,50 inch smart TV with sleek design.,66,4.5
SP0920,SmartPhone X v80843,Futura,smartphone,967.11,Smartphone with vivid display.,88,4.0
TV0921,SmartView TV v40162,ViewTech,smart_tv,530.43,65 inch smart TV with 4K resolution.,80,4.3
SP0922,Maxi Phone v45440,Futura,smartphone,526.12,Smartphone with vivid display.,180,3.8
SP0923,Maxi Phone v3236,NextCom,smartphone,351.16,Smartphone with 5G connectivity.,43,4.0
LP0924,Ultra Thin v48581,EconCo,laptop,343.29,13.3 inch laptop featuring long battery life.,189,4.4
SPK0925,BoomBox v73925,AudioMax,speaker,434.23,Speaker delivering compact design.,85,0.0
TV0926,Cinema TV v26793,Spectra,smart_tv,726.08,75 inch smart TV with smart connectivity.,63,0.0
LP0927,Ultra Thin v35396,UltraComp,laptop,627.41,15.6 inch laptop featuring high performance graphics.,117,4.0
LP0928,Business Mate v49560,UltraComp,laptop,1210.48,17 inch laptop featuring lightweight design.,169,4.3
SP0929,SmartPhone Y v96044,NextCom,smartphone,1159.5,Smartphone with advanced camera system.,177,0.0
SP0930,Maxi Phone v22319,Futura,smartphone,707.13,Smartphone with long-lasting battery.,76,0.0
SPK0931,ClearSound v6929,BeatBox,speaker,293.6,Speaker delivering wireless connectivity.,122,5.0
TV0932,Infinity TV v39065,ViewTech,smart_tv,994.72,50 inch smart TV with sleek design.,176,4.0
LP0933,Econo Note v92914,EconCo,laptop,1654.45,14 inch laptop featuring lightweight design.,131,4.0
SPK0934,SoundWave v13037,BeatBox,speaker,83.54,Speaker delivering compact design.,84,3.8
SPK0935,Bass Boost v7340,AudioMax,speaker,447.03,Speaker delivering compact design.,110,3.5
SP0936,Mobile Z v7739,TechCo,smartphone,945.61,Smartphone with advanced camera system.,35,4.0
SPK0937,Audio Pro v9688,BassLine,speaker,154.68,Speaker delivering compact design.,164,4.1
LP0938,Econo Note v85123,NextGen,laptop,403.9,15.6 inch laptop featuring high performance graphics.,130,3.8
SPK0939,BoomBox v76961,BeatBox,speaker,218.26,Speaker delivering crystal clear sound.,10,3.8
TV0940,Cinema TV v22984,UltraVision,smart_tv,1007.08,50 inch smart TV with sleek design.,164,3.5
LP0941,Performance Pro v17599,TechCo,laptop,851.23,14 inch laptop featuring latest processor.,127,3.7
